Company;Salary;HN;HCM;else;Engineer;Manager;Dev;Administrator;Tester;Designer;Support;Analyst;Scientist;.NET;JavaScript;ASP.NET;iOS;Android;DevOps;AWS;Angular;Tester;QA QC;SQL;ERP;C++;Embedded;Oracle;Agile;Database;PHP;Drupal;Python;ReactJS;UI-UX;Cloud;React Native;Java;Spring;System;Linux;OpenStack;OOP;NodeJS;Unity;C#;Games;Azure;Data Analyst;Ruby;TypeScript;J2EE;VueJS;Kotlin;MySQL;Laravel;Networking;NoSQL;MVC;Golang;Blockchain;Automation Test;Ruby on Rails;Objective C;Swift;CSS;HTML5;Bridge;Solidity;Scala;Scrum;PostgreSql;Cocos;Django;SAP;COBOL;Flutter;AngularJS;Dart;JQuery;Magento;SAS;JSON;System;Years of experience;Bachelor;Experience level;QUALIFICATIONS;URL
Công ty Cổ phần Chứng khoán KIS Việt Nam;37.0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;['must have', 'nice to have', 'language: typescript or javascript (willing to learn typescript), html, css, scss', 'framework: react js, redux, saga', 'version control: git', 'understanding in data structure, algorithm', 'ability to write well-documented, clean code', 'ability to work with third-party dependencies', 'being familiar with rest api', 'performance optimization', 'should have knowledge about ux and handling error', 'debugging dependency conflicts', 'understanding securities market', 'written communication skills in english', 'jira'];https://itviec.com/viec-lam-it/senior-frontend-developer-typescript-reactjs-html-cong-ty-co-phan-chung-khoan-kis-viet-nam-1550?lab_feature=preview_jd_page
Tập Đoàn Đại Trường Phát;20.5;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;['strong portfolio to be presented and defended during interview.', 'more than 1-year of experience as ui/ux app designer.', 'hands-on experience creating wireframes, prototypes, storyboards, user flows, etc.', 'experience using tools such as photoshop, sketch, illustrator, invision, uxpin, quartz.', 'understanding of basic front-end languages: html5, css3 javascript. (optional)', 'creative ideas with problem solving mindset.', 'experience working in an agile/scrum development process.', 'be open to receiving objective criticism and improving upon it.'];https://itviec.com/viec-lam-it/ui-ux-designer-tap-doan-dai-truong-phat-3541?lab_feature=preview_jd_page
Tập Đoàn Đại Trường Phát;17.0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;['tốt nghiệp\xa0đại học/ cao đẳng chuyên ngành khoa học máy tính, phân tích thiết kế hệ thống cntt, kỹ thuật, lập trình hoặc lĩnh vực có liên quan.', 'ứng viên có khả năng giao tiếp tiếng anh là một lợi thế', 'có\xa0kiến \u200b\u200bthức về hệ thống sql (ms sql, oracle, mysql.), erp, asp.net, c#.', 'ít nhất 1 năm kinh nghiệm chuyên viên phân tích. ưu tiên có kinh nghiệm vận hành sap (b1)'];https://itviec.com/viec-lam-it/sap-it-specialist-_-master-data-sap-erp-tap-doan-dai-truong-phat-2239?lab_feature=preview_jd_page
Clever Age;69.5;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;3;0;1;['qualifications', 'having a good understanding of an e-commerce project issues (ideally on solutions such as magento 2, sap cloud commerce hybris ccv2, salesforce commerce cloud, oracle commerce, proximis or framework/ specific developments) or with an omni-channel dimension', '3-5 years of project management experience', 'excellent interpersonal and communications skills', 'excellent leadership abilities', 'ability to problem-solve under pressure', 'knowing the good practices of the web (opquast) is a plus', 'good english communication skills', 'qualifications', 'having a good understanding of an e-commerce project issues (ideally on solutions such as magento 2, sap cloud commerce hybris ccv2, salesforce commerce cloud, oracle commerce, proximis or framework/ specific developments) or with an omni-channel dimension', '3-5 years of project management experience', 'excellent interpersonal and communications skills', 'excellent leadership abilities', 'ability to problem-solve under pressure', 'knowing the good practices of the web (opquast) is a plus', 'good english communication skills'];https://itviec.com/viec-lam-it/technical-project-manager-clever-age-0747?lab_feature=preview_jd_page
VietJack;32.0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;2;['- ít nhất 2 năm kinh nghiệm làm việc php với framework laravel', '- có kinh nghiệm front-end với html5, css3, scss, javascript, jquery, bootstrap', '- biết nodejs là một lợi thế (không bắt buộc)', '- có thế mạnh về tư duy, khả năng phân tích & khả năng giải quyết vấn đề.', '- nắm vững kiến thức lập trình cơ bản lĩnh vực ứng dụng web', '- có tư duy làm việc logic, làm việc theo nhóm và biết sử dụng git', '- năng động, sáng tạo, chịu được áp lực cao trong công việc'];https://itviec.com/viec-lam-it/10-mid-senior-php-developers-20-40m-vietjack-5951?lab_feature=preview_jd_page
Fullerton Health;38.0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;['\n4+ years of relevant hands-on experience in javascript, typescript software development for senior position', 'english verbal', 'good experience and understanding of object-oriented programming (oop), algorithm & data structures.', 'good working experience developing backend for web and mobile applications and integrating enterprise systems.', 'good working experience with typescript, nodejs, restful apis and related technologies', 'good working experience with the no-sql and rdbms databases (mongodb & mysql)', 'good working experience with source/version control tools such as git.', 'demonstrable portfolio of projects in the technologies listed above.', 'possess strong analytical skills', 'team player with good interpersonal and communication skills'];https://itviec.com/viec-lam-it/senior-backend-developer-nodejs-fullerton-health-1902?lab_feature=preview_jd_page
Veriserve Việt Nam;30.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;['fresher', 'yêu cầu:\xa0', 'kinh nghiệm phát triển phần mềm: từ 2 đến 6 năm', 'sử dụng được 1 trong 3 ngôn ngữ c#, python, java', 'tốt nghiệp đại học chuyên ngành it(ưu tiên đại học bách khoa, đại học quốc gia)', 'junior', 'kinh nghiệm phát triển phần mềm: từ 2 đến 6 năm', 'thành thạo 1 và biết từ 2 ngôn ngữ trở lên trong các ngôn ngữ như\xa0c#, python, java, …(code + unit test)', 'biết sử dụng git, database', 'middle', 'kinh nghiệm:', 'có kinh nghiệm phát triển phần mềm trên 3 năm', 'sử dụng thành thạo ít nhất 2 trong số các ngôn ngữ như python, c#, java, ...', 'có kinh nghiệm về thiết kế cơ bản, thiết kế chi tiết, code, unit test', 'thành thạo về git và database', 'ưu tiên', 'có kinh nghiệm phát triển phần mềm thực tế', 'biết tiếng nhật', 'có khả năng đọc hiểu tài liệu tiếng anh', 'có chứng chỉ liên quan đến ngành it', 'fresher', 'junior', 'middle', '\nyêu cầu:\xa0\nkinh nghiệm phát triển phần mềm: từ 2 đến 6 năm\nsử dụng được 1 trong 3 ngôn ngữ c#, python, java\ntốt nghiệp đại học chuyên ngành it(ưu tiên đại học bách khoa, đại học quốc gia)\n\n', 'kinh nghiệm phát triển phần mềm: từ 2 đến 6 năm', 'sử dụng được 1 trong 3 ngôn ngữ c#, python, java', 'tốt nghiệp đại học chuyên ngành it(ưu tiên đại học bách khoa, đại học quốc gia)', 'yêu cầu:\nkinh nghiệm phát triển phần mềm: từ 2 đến 6 năm\nthành thạo 1 và biết từ 2 ngôn ngữ trở lên trong các ngôn ngữ như\xa0c#, python, java, …(code + unit test)\nbiết sử dụng git, database\n\n', 'kinh nghiệm phát triển phần mềm: từ 2 đến 6 năm', 'thành thạo 1 và biết từ 2 ngôn ngữ trở lên trong các ngôn ngữ như\xa0c#, python, java, …(code + unit test)', 'biết sử dụng git, database', '\nkinh nghiệm:\ncó kinh nghiệm phát triển phần mềm trên 3 năm\nsử dụng thành thạo ít nhất 2 trong số các ngôn ngữ như python, c#, java, ...\ncó kinh nghiệm về thiết kế cơ bản, thiết kế chi tiết, code, unit test\nthành thạo về git và database\n\n', 'có kinh nghiệm phát triển phần mềm trên 3 năm', 'sử dụng thành thạo ít nhất 2 trong số các ngôn ngữ như python, c#, java, ...', 'có kinh nghiệm về thiết kế cơ bản, thiết kế chi tiết, code, unit test', 'thành thạo về git và database', '\nưu tiên\ncó kinh nghiệm phát triển phần mềm thực tế\nbiết tiếng nhật\ncó khả năng đọc hiểu tài liệu tiếng anh\ncó chứng chỉ liên quan đến ngành it\n\n', 'có kinh nghiệm phát triển phần mềm thực tế', 'biết tiếng nhật', 'có khả năng đọc hiểu tài liệu tiếng anh', 'có chứng chỉ liên quan đến ngành it'];https://itviec.com/viec-lam-it/all-level-developer-python-c-java-veriserve-viet-nam-5248?lab_feature=preview_jd_page
Scandinavian Software Park;46;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"['you will be part of the team building the web portal framework – which integrates with into the main business system – with members both in sweden, united kingdom and vietnam. together you will discuss architectural design, extend the framework functionality as well as build web applications using the framework. the framework brings a server-heavy approach to building web applications; hence the primary programming languages being kotlin and java. the client side of the application is built in react, using redux and microfrontends. knowledge and experience of these is a bonus, as is experience with angular.', 'the team is warm and welcoming. they like to engage in architectural design discussions and have the ambition of building a phenomenal and unique web application framework - all the while having fun along the way. the framework has been under development for a few years, which means that the project is quite well underway but at the same time it is small enough so that it is graspable for newcomers. there’s a lot of room for creativity, solution design and teamwork.', 'key responsibilities', '\xa0', 'design and develop intuitive, user-centered interfaces for web applications.', 'create wireframes, prototypes, and visual designs based on user requirements and design guidelines.', 'conduct user research and usability testing to gather insights and optimize user experiences.', 'collaborate closely with product managers, developers, and other stakeholders to understand project requirements and translate them into design solutions.', 'ensure the design and implementation align with brand guidelines, accessibility standards, and best practices for responsive design.', 'use html, css, javascript, and other relevant technologies to implement and maintain front-end designs and interactions.', 'stay up-to-date with industry trends, emerging technologies, and design best practices to continuously enhance skills and drive innovation.', 'use version control systems, specifically git, to manage code repositories and collaborate effectively with development teams.', 'proven experience as a ux designer, with a strong portfolio showcasing successful projects and a deep understanding of user-centered design principles.', 'experience\xa0in coding with react and/or angular, html, css, responsive design, javascript and git.', 'strong knowledge of ux design tools such as sketch, adobe xd, figma, or similar is beneficial.', 'familiarity with front-end development frameworks and libraries.', 'excellent understanding of cross-browser compatibility, accessibility standards, and responsive design principles.', 'ability to collaborate effectively with cross-functional teams and communicate design concepts and ideas clearly.', 'excellent communication and collaboration skills.']";https://itviec.com/viec-lam-it/front-end-ux-developer-scandinavian-software-park-3601?lab_feature=preview_jd_page
Zuhlke Engineering Vietnam;69.5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;2;['you have at least 5 years of professional experience using java stack', 'you have professional experience developing web applications using react or angular', 'you understand the value of testing and practice test driven development to deliver high quality software', 'you have experience using automated testing frameworks like jest, cypress, selenium', 'you have professional experience with cloud (aws, gcp or azure) and containerisation technologies (docker, kubernetes)\xa0', 'you understand the value of devops practices and can apply them in the software development lifecycle (jenkins, ci/cd, github actions, gitlab ci, azure devops etc)', 'you have professional experience working in an agile development environment and ideally have scrum certification (e.g. scrum developer, scrum master)', 'you can contribute to technical decisions based on your expertise and client requirements', 'you have a degree in computer science or an equivalent related field (bachelor / master)', 'you are a strong communicator in english and can confidently collaborate with technical and business stakeholders'];https://itviec.com/viec-lam-it/senior-fullstack-developer-java-react-zuhlke-engineering-vietnam-2150?lab_feature=preview_jd_page
TrophyRoom;40.5;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;"[""you're a highly seasoned and skilled java developer. you want to be part of an adventure and build a company to be proud of together with your fellow adventurers. you understand that good teamwork is the way to achieve great results. a bonus is if you're a football fan!"", 'must have:s', 'nice to have:s', 'other traits we love', '5+ years of experience in java web services (rest, soap), very proficient in java core and experienced in design patterns.', 'strong experience in spring boot and spring framework applications development and testing.', 'deep knowledge of database programming and design – both relational and nosql: mysql, mongodb, redis.', 'experience of kafka and vertx.', 'good at unit tests, code reviews, etc.', 'knowledge in amazon web services (aws), linux os (ubuntu, centos) and docker.', 'experience of performance analysis and systems monitoring.', ""take a lot of initiative and help out wherever it's needed."", 'speak and write english and vietnamese.', 'knowledge of javascript, html, css, wordpress development.', 'experience in vuejs, devops is a plus.', 'people who enjoy a startup environment.\xa0', 'great communicators that keep our team up to date with the progress.\xa0', ""people who are not afraid of asking for help - and giving it! we're a team!\xa0"", 'people who are \xa0experienced in agile methodologies (scrum/kanban).\xa0', 'people with a great sense of humor! to work hard, we also need to have some fun.']";https://itviec.com/viec-lam-it/senior-java-developer-spring-mongodb-mysql-kafka-trophyroom-0403?lab_feature=preview_jd_page
